F_choice_scores,F_correct,F_predicted_label,G_choice_scores,G_correct,G_predicted_label,b_plus_content_choice_scores,b_plus_content_correct,b_plus_content_predicted_label,base_choice_scores,base_correct,base_predicted_label,benchmark_id,best_of_b_plus_content_correct,best_of_b_plus_content_source,best_of_bf_correct,best_of_bf_source,branch_effect_scores,candidate_total_scores,content_alignment_sign,content_effect_scores,content_push_alpha1,context_preview,delta_branch,delta_candidate_total,delta_content,delta_shared,example_id,gold_text,margin_A,margin_B,margin_B_plus_content,margin_F,margin_G,needed_fix,oracle_alpha_content,oracle_alpha_content_choice_scores,oracle_alpha_content_correct,oracle_alpha_content_predicted_label,oracle_alpha_content_selection_reason,screening_bucket,shared_choice_scores,shared_correct,shared_effect_bucket,shared_effect_scores,shared_margin_band,shared_predicted_label,weighted_content_alignment
"[-19.131540298461914, -14.78730297088623]",False,B,"[-19.13152503967285, -14.787290573120117]",False,B,"[-19.12625503540039, -14.792614936828613]",False,B,"[-19.147632598876953, -14.815244674682617]",False,B,story_cloze,False,B,False,B,"[-0.0052852630615234375, 0.0053119659423828125]","[-0.0053005218505859375, 0.005299568176269531]",-1,"[-1.52587890625e-05, -1.239776611328125e-05]",-2.86102294921875e-06,"Sue got a white bunny for Easter. She named him Fred. About two weeks after she got him, Sue got a big surprise. There were five baby bunnies in the hutch with Fred.",-0.01059722900390625,-0.010600090026855469,-2.86102294921875e-06,-0.0012493133544921875,d5569f5e-0c8a-47e9-9948-0fb157452e11,Fred must be a female rabbit.,-4.332387924194336,-4.333637237548828,-4.333640098571777,-4.344237327575684,-4.344234466552734,4.333637237548828,-4096.0,"[-19.063739776611328, -14.7418212890625]",False,B,best_margin_when_all_wrong,stubborn_wrong_story_context,"[-19.126239776611328, -14.7926025390625]",False,shared_neutral,"[0.021392822265625, 0.022642135620117188]",far_negative,B,-2.8610229426168524e-06
"[-18.577579498291016, -22.753087997436523]",False,A,"[-18.577579498291016, -22.753089904785156]",False,A,"[-18.5747013092041, -22.755964279174805]",False,A,"[-18.581262588500977, -22.757848739624023]",False,A,story_cloze,False,B,False,B,"[-0.0028781890869140625, 0.00287628173828125]","[-0.0028781890869140625, 0.0028781890869140625]",1,"[0.0, 1.9073486328125e-06]",1.9073486328125e-06,Tuie was a very spoiled dog who liked to be completely covered up. She would always try to get underneath Adam's blanket. Adam got tired of his blanket smelling like a dog. He went to the store and bought her a blanket of her very own.,0.0057544708251953125,0.005756378173828125,1.9073486328125e-06,-0.0046787261962890625,dc845153-6fcc-4e6f-a06d-08d6459da34c,Tue loved her new blanket and Adam was happy.,-4.176586151123047,-4.181264877319336,-4.181262969970703,-4.175508499145508,-4.175510406494141,4.181264877319336,4096.0,"[-18.5747013092041, -22.748153686523438]",False,A,best_margin_when_all_wrong,stubborn_wrong_other,"[-18.5747013092041, -22.755966186523438]",False,shared_neutral,"[0.006561279296875, 0.0018825531005859375]",far_negative,A,1.9073486282508454e-06
"[-32.788848876953125, -16.826169967651367]",False,B,"[-32.78885269165039, -16.826171875]",False,B,"[-32.78884506225586, -16.826168060302734]",False,B,"[-32.78385543823242, -16.83789825439453]",False,B,story_cloze,False,B,False,B,"[-3.814697265625e-06, -1.9073486328125e-06]","[0.0, 0.0]",1,"[3.814697265625e-06, 1.9073486328125e-06]",1.9073486328125e-06,"Jamie's friends at school always told her baseball was a boys sport. However, Jamie loved baseball more than any other activity. So Jamie practiced baseball no matter what the others said. Soon she was the best baseball player at school.",-1.9073486328125e-06,0.0,1.9073486328125e-06,-0.016721725463867188,dd101579-96e4-4840-9e33-9bb4ce3c18ab,No one made fun of Jamie and her love of baseball again.,-15.94595718383789,-15.962678909301758,-15.962677001953125,-15.962678909301758,-15.96268081665039,15.962678909301758,4096.0,"[-32.773223876953125, -16.818357467651367]",False,B,best_margin_when_all_wrong,stubborn_wrong_story_context,"[-32.788848876953125, -16.826169967651367]",False,shared_neutral,"[-0.004993438720703125, 0.011728286743164062]",far_negative,B,1.9073486316176198e-06
"[-19.40013313293457, -27.01921844482422]",False,A,"[-19.400129318237305, -27.01921272277832]",False,A,"[-19.39776611328125, -27.021595001220703]",False,A,"[-19.408708572387695, -27.035709381103516]",False,A,story_cloze,False,B,False,B,"[-0.0023670196533203125, 0.002376556396484375]","[-0.0023708343505859375, 0.0023708343505859375]",-1,"[-3.814697265625e-06, -5.7220458984375e-06]",-1.9073486328125e-06,Beth's daughter was coming to town and bringing her kids. Beth was excited to see her grandchildren. When her daughter arrived she played and baked cookies with the kids. The kids stayed 2 weeks before returning home.,0.0047435760498046875,0.004741668701171875,-1.9073486328125e-06,0.003173828125,dfc1fecf-7f42-4866-aa26-1371b985ab05,Beth and her grandchildren baked cookies everyday!,-7.62700080871582,-7.62382698059082,-7.623828887939453,-7.619085311889648,-7.619083404541016,7.62382698059082,-4096.0,"[-19.382137298583984, -26.998151779174805]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-19.397762298583984, -27.021589279174805]",False,shared_neutral,"[0.010946273803710938, 0.014120101928710938]",far_negative,A,-1.9073486303106743e-06
"[-12.643234252929688, -18.49649429321289]",False,A,"[-12.643237113952637, -18.496498107910156]",False,A,"[-12.643562316894531, -18.49616050720215]",False,A,"[-12.631760597229004, -18.49371910095215]",False,A,story_cloze,False,B,False,B,"[0.00032806396484375, -0.0003337860107421875]","[0.00033092498779296875, -0.0003299713134765625]",1,"[2.86102294921875e-06, 3.814697265625e-06]",9.5367431640625e-07,When the waiter returned to the table the customers looked ready. She asked the woman what she wanted to eat. The woman began to speak and then stopped. She was no longer sure what she wanted.,-0.0006618499755859375,-0.0006608963012695312,9.5367431640625e-07,0.009359359741210938,e0bc2ab4-3028-45a2-b1de-6c57960b93f5,The waiter gave them more time.,-5.8619585037231445,-5.852599143981934,-5.852598190307617,-5.853260040283203,-5.8532609939575195,5.852599143981934,4096.0,"[-12.63184642791748, -18.480539321899414]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-12.64356517791748, -18.496164321899414]",False,shared_neutral,"[-0.011804580688476562, -0.002445220947265625]",far_negative,A,9.536743147767615e-07
"[-26.69038963317871, -36.272830963134766]",False,A,"[-26.690387725830078, -36.272830963134766]",False,A,"[-26.688358306884766, -36.274864196777344]",False,A,"[-26.686023712158203, -36.27483367919922]",False,A,story_cloze,False,B,False,B,"[-0.0020313262939453125, 0.002033233642578125]","[-0.002033233642578125, 0.002033233642578125]",1,"[-1.9073486328125e-06, 0.0]",1.9073486328125e-06,Lily was at the nearby mall with friends when she saw Nick Jonas. She was immediately shocked and couldn't believe it. Nick smiled at her and gave her an autograph. Lily was elated.,0.0040645599365234375,0.00406646728515625,1.9073486328125e-06,0.0023021697998046875,e5aeb957-508c-45e7-b0d1-d9f847f9c6f5,Lily posted what had happened to all the social media sites.,-9.588809967041016,-9.586507797241211,-9.586505889892578,-9.582441329956055,-9.582443237304688,9.586507797241211,4096.0,"[-26.696168899536133, -36.274864196777344]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-26.688356399536133, -36.274864196777344]",False,shared_neutral,"[-0.0023326873779296875, -3.0517578125e-05]",far_negative,A,1.907348630822882e-06
"[-19.487314224243164, -57.635738372802734]",True,A,"[-19.487319946289062, -57.6357421875]",True,A,"[-19.48460578918457, -57.63843536376953]",True,A,"[-19.492931365966797, -57.64792251586914]",True,A,story_cloze,True,B,True,B,"[-0.00270843505859375, 0.002696990966796875]","[-0.0027027130126953125, 0.0027008056640625]",0,"[5.7220458984375e-06, 3.814697265625e-06]",1.9073486328125e-06,John wanted to be on the track team for his high school. He wanted to run the dashes but wasn't a fast starter. He could run for hours at a steady pace but just not very fast. His coach recommended that he runs the mile instead of sprints.,-0.005405426025390625,-0.0054035186767578125,1.9073486328125e-06,-0.001163482666015625,e69ab46c-cad0-4e78-bd37-39cbf99e95d8,John made the track team and won.,38.154991149902344,38.15382766723633,38.15382957458496,38.14842414855957,38.14842224121094,-38.15382766723633,0.0,"[-19.48461151123047, -57.6384391784668]",True,A,correct_min_abs,base_correct_control,"[-19.48461151123047, -57.6384391784668]",True,shared_neutral,"[0.008319854736328125, 0.00948333740234375]",non_negative,A,0.0
"[-18.46746063232422, -21.816770553588867]",False,A,"[-18.46745491027832, -21.81676483154297]",False,A,"[-18.467464447021484, -21.8167781829834]",False,A,"[-18.476642608642578, -21.818090438842773]",False,A,story_cloze,False,B,False,B,"[3.814697265625e-06, 7.62939453125e-06]","[-1.9073486328125e-06, 1.9073486328125e-06]",0,"[-5.7220458984375e-06, -5.7220458984375e-06]",0.0,Tim was making pizza. It was for the family. However all the ingredients were gone except the dough and the sauce. He nervously put bananas on the pizza.,3.814697265625e-06,3.814697265625e-06,0.0,-0.00786590576171875,e9346026-e1cf-4188-97a8-7dc930c9f6c5,Tim's family pretended to like the banana pizza.,-3.3414478302001953,-3.349313735961914,-3.349313735961914,-3.3493099212646484,-3.3493099212646484,3.349313735961914,0.0,"[-18.467458724975586, -21.8167724609375]",False,A,best_margin_when_all_wrong,stubborn_wrong_story_context,"[-18.467458724975586, -21.8167724609375]",False,shared_neutral,"[0.009183883666992188, 0.0013179779052734375]",far_negative,A,0.0
"[-14.75278377532959, -13.728097915649414]",False,B,"[-14.752787590026855, -13.728100776672363]",False,B,"[-14.755066871643066, -13.725808143615723]",False,B,"[-14.766251564025879, -13.734490394592285]",False,B,story_cloze,False,B,False,B,"[0.0022830963134765625, -0.0022897720336914062]","[0.0022869110107421875, -0.0022869110107421875]",1,"[3.814697265625e-06, 2.86102294921875e-06]",9.5367431640625e-07,Bill couldn't afford to go to college when he was younger. Now he is an old man whose dream is to get a degree. At the age of 70 he finally accomplished his dream. Everyone was very proud of him.,0.004572868347167969,0.004573822021484375,9.5367431640625e-07,0.0025014877319335938,ed594d9e-4c0f-4110-be41-95859a167e16,Bill was the proudest.,-1.0317611694335938,-1.0292596817016602,-1.0292587280273438,-1.0246858596801758,-1.0246868133544922,1.0292596817016602,4096.0,"[-14.739445686340332, -13.714092254638672]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-14.755070686340332, -13.725811004638672]",False,shared_neutral,"[0.011180877685546875, 0.008679389953613281]",far_negative,B,9.536743071406165e-07
"[-25.797958374023438, -24.447513580322266]",True,B,"[-25.797956466674805, -24.447511672973633]",True,B,"[-25.802480697631836, -24.442995071411133]",True,B,"[-25.816301345825195, -24.45636749267578]",True,B,story_cloze,True,B,True,B,"[0.0045223236083984375, -0.0045185089111328125]","[0.004520416259765625, -0.004520416259765625]",0,"[-1.9073486328125e-06, -1.9073486328125e-06]",0.0,Tay watched TV all the time. She decided to cut down on her TV consumption. She started by watching one less show every day. Then she watched only on weekends.,-0.00904083251953125,-0.00904083251953125,0.0,-0.0004482269287109375,ee02eb9a-5f84-4781-8847-0e81178f7402,Tay had much more time to do things outside the house.,1.359933853149414,1.3594856262207031,1.3594856262207031,1.3504447937011719,1.3504447937011719,-1.3594856262207031,0.0,"[-25.802478790283203, -24.4429931640625]",True,B,correct_min_abs,base_correct_control,"[-25.802478790283203, -24.4429931640625]",True,shared_neutral,"[0.013822555541992188, 0.01337432861328125]",non_negative,B,0.0
"[-15.217453956604004, -7.528730869293213]",False,B,"[-15.217450141906738, -7.5287275314331055]",False,B,"[-15.214198112487793, -7.531993865966797]",False,B,"[-15.213711738586426, -7.534603118896484]",False,B,story_cloze,False,B,False,B,"[-0.0032558441162109375, 0.0032629966735839844]","[-0.0032596588134765625, 0.0032596588134765625]",-1,"[-3.814697265625e-06, -3.337860107421875e-06]",-4.76837158203125e-07,"Stella had a basketball game tonight. She wanted to skip the game, or sit on the bench. She wasn't really feeling well. But her coach insisted she play.",-0.006518840789794922,-0.006519317626953125,-4.76837158203125e-07,-0.0030951499938964844,efd15a59-3fa8-436c-bc18-091a3ad9092c,Stella struggled through the basketball game.,-7.679108619689941,-7.682203769683838,-7.682204246520996,-7.688723087310791,-7.688722610473633,7.682203769683838,-4096.0,"[-15.198569297790527, -7.5183186531066895]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-15.214194297790527, -7.5319905281066895]",False,shared_neutral,"[-0.0004825592041015625, 0.002612590789794922]",far_negative,B,-4.768371575824214e-07
"[-25.90774917602539, -23.290447235107422]",False,B,"[-25.907756805419922, -23.290454864501953]",False,B,"[-25.904151916503906, -23.294029235839844]",False,B,"[-25.905858993530273, -23.294513702392578]",False,B,story_cloze,False,B,False,B,"[-0.003597259521484375, 0.003582000732421875]","[-0.003589630126953125, 0.003589630126953125]",0,"[7.62939453125e-06, 7.62939453125e-06]",0.0,"My friend visited me from California. We went to his van, smoked and talked. Time went by fast as we caught up. My friend told me that he had to go.",-0.00717926025390625,-0.00717926025390625,0.0,0.0012226104736328125,f09ef0f0-ba27-49e3-8d6c-8dafb3a49137,My friend left and I was happy about the experience.,-2.6113452911376953,-2.6101226806640625,-2.6101226806640625,-2.6173019409179688,-2.6173019409179688,2.6101226806640625,0.0,"[-25.904159545898438, -23.294036865234375]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-25.904159545898438, -23.294036865234375]",False,shared_neutral,"[0.0016994476318359375, 0.000476837158203125]",far_negative,B,0.0
"[-30.0081729888916, -34.15132141113281]",False,A,"[-30.008169174194336, -34.15131378173828]",False,A,"[-30.007841110229492, -34.15166473388672]",False,A,"[-30.024492263793945, -34.16331100463867]",False,A,story_cloze,False,B,False,B,"[-0.000331878662109375, 0.00034332275390625]","[-0.000335693359375, 0.000335693359375]",-1,"[-3.814697265625e-06, -7.62939453125e-06]",-3.814697265625e-06,Dan and Tim were going to have a picnic. Tom made sandwiches for the picnic. Tim brought lemonade for the picnic. As the boys were leaving it started to rain.,0.000675201416015625,0.00067138671875,-3.814697265625e-06,-0.005001068115234375,f1c60fd9-11a7-4ab9-a785-e538e240c9cb,Dan saved the day and picnic by bringing an umbrella.,-4.138818740844727,-4.143819808959961,-4.143823623657227,-4.143148422241211,-4.143144607543945,4.143819808959961,-4096.0,"[-29.992212295532227, -34.12040710449219]",False,A,best_margin_when_all_wrong,stubborn_wrong_other,"[-30.007837295532227, -34.15165710449219]",False,shared_neutral,"[0.01665496826171875, 0.011653900146484375]",far_negative,A,-3.8146972564192494e-06
"[-20.6229305267334, -11.134184837341309]",False,B,"[-20.622928619384766, -11.134183883666992]",False,B,"[-20.62286949157715, -11.134248733520508]",False,B,"[-20.62502670288086, -11.145715713500977]",False,B,story_cloze,False,B,False,B,"[-6.103515625e-05, 6.389617919921875e-05]","[-6.29425048828125e-05, 6.29425048828125e-05]",-1,"[-1.9073486328125e-06, -9.5367431640625e-07]",-9.5367431640625e-07,"Jarett loaned $200 dollars from me. He told me that he was going to pay me back before the end of the week. The next day, I saw him walking with Tony. He was giving her money.",-0.00012493133544921875,-0.000125885009765625,-9.5367431640625e-07,-0.009308815002441406,f3a2b24e-3f37-47b4-98ff-d128cca05564,I was very angry at Jarrett.,-9.479310989379883,-9.488619804382324,-9.48862075805664,-9.48874568939209,-9.488744735717773,9.488619804382324,-4096.0,"[-20.615055084228516, -11.130341529846191]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-20.622867584228516, -11.134247779846191]",False,shared_neutral,"[0.00215911865234375, 0.011467933654785156]",far_negative,B,-9.536743154011782e-07
"[-19.705121994018555, -18.586088180541992]",True,B,"[-19.705121994018555, -18.586088180541992]",True,B,"[-19.70352554321289, -18.587684631347656]",True,B,"[-19.702129364013672, -18.591873168945312]",True,B,story_cloze,True,B,True,B,"[-0.0015964508056640625, 0.0015964508056640625]","[-0.0015964508056640625, 0.0015964508056640625]",0,"[0.0, 0.0]",0.0,Sal loved to draw designs for shoes. He would pin them up all around his workshop. One day a rich businessman came to his workshop. He saw all of Sal's designs and was very impressed.,0.003192901611328125,0.003192901611328125,0.0,0.005584716796875,f3cb247a-f1b3-4ec1-9763-1d8583ab6c01,Sal was excited for his future with the businessman.,1.1102561950683594,1.1158409118652344,1.1158409118652344,1.1190338134765625,1.1190338134765625,-1.1158409118652344,0.0,"[-19.70352554321289, -18.587684631347656]",True,B,correct_min_abs,base_correct_control,"[-19.70352554321289, -18.587684631347656]",True,shared_neutral,"[-0.00139617919921875, 0.00418853759765625]",non_negative,B,0.0
"[-8.555939674377441, -32.10078048706055]",True,A,"[-8.555936813354492, -32.10077667236328]",True,A,"[-8.5524320602417, -32.10429382324219]",True,A,"[-8.559802055358887, -32.1096305847168]",True,A,story_cloze,True,B,True,B,"[-0.0035076141357421875, 0.003513336181640625]","[-0.0035104751586914062, 0.003509521484375]",0,"[-2.86102294921875e-06, -3.814697265625e-06]",9.5367431640625e-07,"When Audrey was a little girl she was excited to start school. As the youngest, all her siblings started school before her. On her first day of school she was so excited to meet her teacher. When she came home she told her mom all about her new friends.",-0.0070209503173828125,-0.007019996643066406,9.5367431640625e-07,0.0020322799682617188,f47cf504-b7c7-4802-aba5-bdd756b5a402,Audrey was happy with her first day of school.,23.54982852935791,23.551860809326172,23.55186176300049,23.544840812683105,23.54483985900879,-23.551860809326172,0.0,"[-8.55242919921875, -32.10429000854492]",True,A,correct_min_abs,base_correct_control,"[-8.55242919921875, -32.10429000854492]",True,shared_neutral,"[0.007372856140136719, 0.005340576171875]",non_negative,A,0.0
"[-12.610254287719727, -11.282018661499023]",False,B,"[-12.610255241394043, -11.282018661499023]",False,B,"[-12.608768463134766, -11.283503532409668]",False,B,"[-12.617987632751465, -11.28835678100586]",False,B,story_cloze,False,B,False,B,"[-0.0014858245849609375, 0.0014848709106445312]","[-0.0014848709106445312, 0.0014848709106445312]",1,"[9.5367431640625e-07, 0.0]",9.5367431640625e-07,"I'm waiting for a payment to come through the mail. After several weeks, nothing came through the mail. A few people knocked on my door. Apparently they have the mail with my payment.",-0.0029706954956054688,-0.0029697418212890625,9.5367431640625e-07,0.004364967346191406,f4ad38ee-39c2-4132-ac39-d7ce6b458547,I was relieved.,-1.3296308517456055,-1.325265884399414,-1.3252649307250977,-1.3282356262207031,-1.3282365798950195,1.325265884399414,4096.0,"[-12.604863166809082, -11.283503532409668]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-12.608769416809082, -11.283503532409668]",False,shared_neutral,"[0.009218215942382812, 0.004853248596191406]",far_negative,B,9.536743092101521e-07
"[-27.493165969848633, -19.363998413085938]",False,B,"[-27.493167877197266, -19.36400032043457]",False,B,"[-27.495168685913086, -19.36199188232422]",False,B,"[-27.49156379699707, -19.36239242553711]",False,B,story_cloze,False,B,False,B,"[0.002002716064453125, -0.00200653076171875]","[0.0020046234130859375, -0.0020046234130859375]",0,"[1.9073486328125e-06, 1.9073486328125e-06]",0.0,"When I was young, I approached my cousin's dog and it bit my forearm. The bite broke the skin and I was bleeding and ran to my aunt and mom. When I tried to say what happened, they told me not to interrupt. I waited patiently, holding my arm and bleeding.",0.004009246826171875,0.004009246826171875,0.0,-0.00400543212890625,f68c3995-a6e6-4d15-ad3f-20d619a70824,I urged my aunt and mom that there was an emergency.,-8.129171371459961,-8.133176803588867,-8.133176803588867,-8.129167556762695,-8.129167556762695,8.133176803588867,0.0,"[-27.49517059326172, -19.36199378967285]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-27.49517059326172, -19.36199378967285]",False,shared_neutral,"[-0.0036067962646484375, 0.0003986358642578125]",far_negative,B,0.0
"[-13.002875328063965, -14.816557884216309]",False,A,"[-13.002874374389648, -14.816556930541992]",False,A,"[-13.007518768310547, -14.81191635131836]",False,A,"[-13.01253604888916, -14.816939353942871]",False,A,story_cloze,False,B,False,B,"[0.004643440246582031, -0.004641532897949219]","[0.004642486572265625, -0.004642486572265625]",0,"[-9.5367431640625e-07, -9.5367431640625e-07]",0.0,"Felipe had been interested in Germany since he was a young child. He learned about the language and culture by reading library books. Finally in college he was able to visit Berlin. Felipe loved the German art, food, and beer.",-0.00928497314453125,-0.00928497314453125,0.0,5.7220458984375e-06,fc416bf8-23b2-41af-b4bf-ffc544321166,Felipe visited Germany again later in his life.,-1.804403305053711,-1.8043975830078125,-1.8043975830078125,-1.8136825561523438,-1.8136825561523438,1.8043975830078125,0.0,"[-13.00751781463623, -14.811915397644043]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-13.00751781463623, -14.811915397644043]",False,shared_neutral,"[0.0050182342529296875, 0.005023956298828125]",far_negative,A,0.0
"[-12.294081687927246, -17.294483184814453]",False,A,"[-12.294083595275879, -17.294485092163086]",False,A,"[-12.295492172241211, -17.29306983947754]",False,A,"[-12.2991943359375, -17.297008514404297]",False,A,story_cloze,False,B,False,B,"[0.0014104843139648438, -0.0014133453369140625]","[0.0014123916625976562, -0.00141143798828125]",0,"[1.9073486328125e-06, 1.9073486328125e-06]",0.0,I really wanted to make a snowman last week. There was plenty of time and snow. Unfortunately I didn't have any gloves good enough. I had lost all the pairs that wouldn't soak through.,-0.0028238296508789062,-0.0028238296508789062,0.0,0.00023651123046875,fcda8c73-3eea-4c9e-a4d2-5daa960fdd22,Sadly I had to skip building a snowman.,-4.997814178466797,-4.997577667236328,-4.997577667236328,-5.000401496887207,-5.000401496887207,4.997577667236328,0.0,"[-12.295494079589844, -17.293071746826172]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-12.295494079589844, -17.293071746826172]",False,shared_neutral,"[0.00370025634765625, 0.003936767578125]",far_negative,A,0.0
"[-11.239198684692383, -10.770318031311035]",False,B,"[-11.239204406738281, -10.7703218460083]",False,B,"[-11.24640941619873, -10.763097763061523]",False,B,"[-11.249042510986328, -10.765127182006836]",False,B,story_cloze,False,B,False,B,"[0.007210731506347656, -0.007220268249511719]","[0.007216453552246094, -0.007216453552246094]",1,"[5.7220458984375e-06, 3.814697265625e-06]",1.9073486328125e-06,Larry had a big crush on his teacher. He knew it was pointless but constantly found himself staring. One day she caught him. He was really embarrassed.,0.014430999755859375,0.014432907104492188,1.9073486328125e-06,0.0006017684936523438,fda48989-b699-4081-8e1c-edba35d07ccc,He vowed to stop staring.,-0.4839153289794922,-0.48331356048583984,-0.48331165313720703,-0.46888065338134766,-0.46888256072998047,0.48331356048583984,4096.0,"[-11.222977638244629, -10.747476577758789]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-11.246415138244629, -10.763101577758789]",False,shared_neutral,"[0.0026273727416992188, 0.002025604248046875]",far_negative,B,1.9073485933485008e-06
